H,1435051649807
i,1435051649943
*SPACE*,1435051650391
G,1435051651134
r,1435051651255
a,1435051651406
h,1435051651495
a,1435051651599
m,1435051651735
.,1435051654255
*SPACE*,1435051654599
A,1435051655200
r,1435051655519
e,1435051655599
*SPACE*,1435051655775
y,1435051656287
o,1435051656511
u,1435051656591
*SPACE*,1435051656919
g,1435051660734
o,1435051660774
o,1435051660909
d,1435051661053
*SPACE*,1435051661198
t,1435051661309
o,1435051661398
*SPACE*,1435051661622
g,1435051662542
o,1435051662637
?,1435051664550
*ENTER*,1435051665853
O,1435051859287
k,1435051859525
a,1435051859822
y,1435051859894
.,1435051861822
*SPACE*,1435051861885
S,1435051862918
o,1435051863046
*SPACE*,1435051863262
w,1435051863334
e,1435051863398
*SPACE*,1435051863525
s,1435051863782
t,1435051863870
a,1435051863950
r,1435051864086
t,1435051864121
*SPACE*,1435051864366
w,1435051864470
i,1435051864550
t,1435051864662
h,1435051864742
*SPACE*,1435051864965
t,1435051865054
h,1435051865134
e,1435051865190
*SPACE*,1435051865293
d,1435051870160
i,1435051870176
s,1435051870207
c,1435051870432
u,1435051870553
s,1435051870664
s,1435051870808
i,1435051870904
n,1435051870968
g,1435051871064
*SPACE*,1435051871528
t,1435051871608
h,1435051871680
e,1435051871752
*SPACE*,1435051871880
b,1435051872992
a,1435051873184
l,1435051873344
l,1435051873464
*SPACE*,1435051873640
o,1435051873792
f,1435051873912
*SPACE*,1435051874048
s,1435051874280
t,1435051874368
e,1435051874512
e,1435051874640
l,1435051874744
*SPACE*,1435051875216
w,1435051875431
o,1435051875496
o,1435051875632
l,1435051875808
?,1435051876704
*ENTER*,1435051888340
I,1435051916736
*SPACE*,1435051917024
s,1435051919336
a,1435051919521
i,1435051919593
d,1435051919696
*SPACE*,1435051920337
',1435051921841
n,1435051922041
o,1435051922105
',1435051922409
",",1435051925907
*SPACE*,1435051925918
I,1435051926059
*SPACE*,1435051926267
c,1435051926363
o,1435051926491
u,1435051926547
l,1435051926715
d,1435051926763
n,1435051926923
',1435051927028
t,1435051927123
*SPACE*,1435051927691
t,1435051928131
h,1435051928195
i,1435051928251
n,1435051928443
k,1435051928507
*SPACE*,1435051928683
o,1435051928827
f,1435051928923
*SPACE*,1435051929035
a,1435051929139
*SPACE*,1435051929235
v,1435051930924
a,1435051931051
l,1435051931123
i,1435051931316
d,1435051931380
*SPACE*,1435051931572
*BS*,1435051932164
*BS*,1435051932218
*BS*,1435051932299
*BS*,1435051932354
*BS*,1435051932443
*BS*,1435051932490
*BS*,1435051932572
*BS*,1435051932627
*BS*,1435051932708
*BS*,1435051932770
*BS*,1435051932844
*BS*,1435051932915
*BS*,1435051933052
*BS*,1435051933131
n,1435051933524
*SPACE*,1435051933724
i,1435051933908
m,1435051933941
p,1435051934148
o,1435051934316
r,1435051934412
t,1435051934564
a,1435051934692
n,1435051934804
t,1435051934875
*SPACE*,1435051935012
u,1435051935212
s,1435051935316
e,1435051935492
*SPACE*,1435051935636
f,1435051936484
o,1435051936556
r,1435051936660
*SPACE*,1435051936748
i,1435051936908
t,1435051936964
.,1435051937484
*ENTER*,1435051937683
A,1435051978813
h,1435051978941
",",1435051979702
*SPACE*,1435051979749
I,1435051979981
*SPACE*,1435051980301
d,1435051980525
i,1435051980581
d,1435051980693
n,1435051980773
',1435051980845
t,1435051980989
*SPACE*,1435051981469
k,1435051981629
n,1435051981685
o,1435051981837
w,1435051981901
*SPACE*,1435051982053
t,1435051982149
h,1435051982229
a,1435051982349
t,1435051982421
.,1435051983029
*ENTER*,1435052003258
G,1435052012185
i,1435052012353
v,1435052012457
e,1435052012513
n,1435052012600
*SPACE*,1435052012777
t,1435052012865
h,1435052012953
a,1435052013049
t,1435052013153
*SPACE*,1435052013353
t,1435052013465
h,1435052013545
e,1435052013593
*SPACE*,1435052013729
l,1435052015281
i,1435052015468
g,1435052015689
h,1435052015745
t,1435052015937
e,1435052016017
r,1435052016169
*SPACE*,1435052016249
h,1435052016416
a,1435052016497
s,1435052016577
*SPACE*,1435052016713
n,1435052016913
o,1435052016985
*SPACE*,1435052017193
f,1435052017329
u,1435052017417
e,1435052017513
l,1435052017689
*SPACE*,1435052020593
t,1435052021233
h,1435052021297
e,1435052021393
r,1435052021569
e,1435052021721
*SPACE*,1435052021817
d,1435052021985
o,1435052022097
e,1435052022169
s,1435052022337
n,1435052022417
',1435052022489
t,1435052022633
*SPACE*,1435052022769
s,1435052022889
e,1435052023089
e,1435052023217
m,1435052023289
*SPACE*,1435052023465
t,1435052023569
o,1435052023625
*SPACE*,1435052023817
b,1435052023985
e,1435052024057
*SPACE*,1435052024193
a,1435052024377
n,1435052024459
y,1435052024649
*SPACE*,1435052025089
o,1435052025441
t,1435052025777
h,1435052025826
e,1435052025937
r,1435052026114
*SPACE*,1435052026265
w,1435052026354
a,1435052026530
y,1435052026625
*SPACE*,1435052026930
o,1435052027138
f,1435052027193
*SPACE*,1435052027313
l,1435052027450
i,1435052027642
g,1435052027745
h,1435052027840
t,1435052027932
i,1435052028031
n,1435052028082
g,1435052028186
*SPACE*,1435052028289
a,1435052028378
*SPACE*,1435052028466
f,1435052028602
i,1435052028722
r,1435052028802
e,1435052028878
",",1435052029562
*SPACE*,1435052029610
s,1435052031266
o,1435052031321
*SPACE*,1435052031595
I,1435052031834
*SPACE*,1435052032395
t,1435052033475
h,1435052033546
i,1435052033610
n,1435052033858
k,1435052033906
*SPACE*,1435052034474
t,1435052035458
h,1435052035524
e,1435052035618
*SPACE*,1435052036612
w,1435052036842
o,1435052036890
o,1435052037050
l,1435052037250
*SPACE*,1435052037482
w,1435052037898
o,1435052037970
u,1435052038026
l,1435052038210
d,1435052038292
*SPACE*,1435052038595
b,1435052038779
e,1435052038875
*SPACE*,1435052039027
g,1435052039195
o,1435052039266
o,1435052039426
d,1435052039571
*SPACE*,1435052039698
t,1435052039835
o,1435052039914
*SPACE*,1435052040154
t,1435052040235
a,1435052040426
k,1435052040522
e,1435052040643
.,1435052041075
*ENTER*,1435052041330
O,1435052062607
K,1435052062647
*ENTER*,1435052063294
I,1435052070099
*SPACE*,1435052070362
t,1435052070586
h,1435052070746
o,1435052071490
u,1435052071570
g,1435052071698
h,1435052071802
t,1435052071882
*SPACE*,1435052072026
t,1435052072106
h,1435052072194
e,1435052072274
*SPACE*,1435052072378
A,1435052073922
x,1435052074194
e,1435052074418
*SPACE*,1435052074666
w,1435052074770
a,1435052075010
s,1435052075074
*SPACE*,1435052075250
a,1435052075338
*SPACE*,1435052075458
f,1435052076594
a,1435052076754
i,1435052076890
r,1435052076970
l,1435052077131
y,1435052077202
*SPACE*,1435052077666
c,1435052077899
l,1435052078114
e,1435052078202
a,1435052078370
r,1435052078442
*SPACE*,1435052079202
y,1435052082219
e,1435052082282
s,1435052082539
.,1435052084083
*SPACE*,1435052084692
G,1435052084883
o,1435052085043
o,1435052085170
d,1435052085267
*SPACE*,1435052085402
f,1435052085458
o,1435052085555
r,1435052085629
*SPACE*,1435052085771
c,1435052093638
u,1435052093654
t,1435052093789
t,1435052093918
i,1435052094013
n,1435052094085
g,1435052094142
*SPACE*,1435052094870
t,1435052095421
r,1435052095478
e,1435052095582
e,1435052095733
s,1435052095949
*SPACE*,1435052096206
f,1435052096285
o,1435052096382
r,1435052096461
*SPACE*,1435052096846
s,1435052097021
h,1435052097102
e,1435052097517
l,1435052097622
t,1435052097766
e,1435052097926
r,1435052097982
",",1435052098190
*SPACE*,1435052098237
f,1435052100086
i,1435052100198
r,1435052100286
e,1435052100358
w,1435052100606
o,1435052100734
o,1435052100878
d,1435052100982
",",1435052103829
*SPACE*,1435052103910
r,1435052104054
a,1435052104238
f,1435052104397
t,1435052104446
s,1435052104518
*SPACE*,1435052104796
e,1435052104903
t,1435052105102
c,1435052105317
.,1435052105790
*ENTER*,1435052106022
I,1435052144206
*SPACE*,1435052144478
a,1435052144574
l,1435052144686
s,1435052144782
o,1435052144870
*SPACE*,1435052145214
s,1435052145342
a,1435052145446
i,1435052145550
d,1435052145646
*SPACE*,1435052145758
y,1435052145990
e,1435052146046
s,1435052146230
*SPACE*,1435052146310
t,1435052146446
o,1435052146519
*SPACE*,1435052146694
t,1435052146782
h,1435052146854
e,1435052146894
*SPACE*,1435052147039
g,1435052147158
u,1435052147246
n,1435052147302
.,1435052147998
*SPACE*,1435052148054
C,1435052148830
a,1435052148999
n,1435052149094
a,1435052149959
d,1435052150102
a,1435052150174
*SPACE*,1435052150486
h,1435052150767
a,1435052150886
s,1435052150967
*SPACE*,1435052151127
b,1435052152343
e,1435052152414
a,1435052152615
r,1435052152718
s,1435052152919
*SPACE*,1435052153063
a,1435052153135
n,1435052153230
d,1435052153303
*SPACE*,1435052155127
c,1435052155663
o,1435052155919
y,1435052156111
o,1435052156247
t,1435052156335
e,1435052156423
s,1435052156663
*SPACE*,1435052158271
a,1435052158398
n,1435052158487
d,1435052158575
*SPACE*,1435052158687
t,1435052158775
